StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consenso,sesso,eta_1,coinqui,citta,etnia_1,regione,tit_studio,lavoro,altezza_1,peso_1,ora_letto,ore_di_sonno,imp_sonno_1,fumo,fumo_inizio,fumo_oggetto,fumo_oggetto_4_TEXT,droghe,droghe_tipo,droghe_freq,alcol_sino,alcol_quant_1,alcol_quant_2,alcol_quant_3,alcol_quant_4,sport_imp_1,sport,sport_freq_1,sport_impegno_1,sport_dieta,scuola_dist,scuola_mezzo,bici,bici_freq,passeggiata_freq,app_passi,veg,integratori,integratori_freq,integratori_why,valori_nut,valori_nut_quali,spes,qualita_economicita_1,salto_pasti,salto_pasti_quali,acqua_quanta,bibite_freq,alimentaz_imp_1,peso_cibo,so_cucinare,cucino_io,abitudini_cambio,abitudini_why_cambio,abitudini_anni_cambi,giorno_cibi_1,giorno_cibi_2,giorno_cibi_3,giorno_cibi_4,giorno_cibi_5,giorno_cibi_6,giorno_cibi_7,pausa_mattina_cibi_1,pausa_mattina_cibi_2,pausa_mattina_cibi_3,pausa_mattina_cibi_4,pausa_pome_cibi_1,pausa_pome_cibi_2,pausa_pome_cibi_3,pausa_pome_cibi_4,fast_food_freq_1,surgelati_freq_1,asporto_freq_1
2019-11-19 03:35:40,2019-11-19 03:43:25,IP Address,5.90.84.39,100,464,True,2019-11-19 03:43:25,R_1lgdqmoDJl6o337,,,,,45.59869384765625,9.971893310546875,anonymous,IT,Sì,Maschio,20,Genitori/genitore,"Paese ",Italia,Nord,Maturità,"Studente,Lavoratore part time",105,62,Tra le 23 e l'1,7-8 ore,100,No,,,,Sì,Leggere,Occasionalmente,No,1,,,2,85,Sì,5,67,No,Più di 5 km,"auto,metro",Sì,A volte,Quasi mai,Sì,No,No,,,No,,Genitori,69,No,,Più di 2 litri,Quasi mai,77,No,Sì,A volte,Sì,"Quando ho finito le superiori,Per la mia forma fisica",19,2,10,3,7,7,2,1,3,2,2,,4,2,1,1,2,7,6
2019-11-19 03:35:52,2019-11-19 03:43:32,IP Address,5.90.49.83,100,459,True,2019-11-19 03:43:32,R_2wyMIi09LAl3iZA,,,,,45.470703125,9.18890380859375,anonymous,IT,Sì,Maschio,25,Coinquilini,Citta,Italia,Nord,Laurea triennale,Studente,103,69,Prima delle 23,6-7 ore,80,Sì,Dopo i 18 anni,Tabacco da rollare,,Sì,Leggere,Abitualmente,No,5,3,2,4,77,Sì,2,26,No,Più di 5 km,"metro,piedi",No,,Quasi sempre,No,No,No,,,Sì,"Calorie, grassi, zuccheri",Io,77,No,,Tra 1 e 2 litri,A volte,75,No,Sì,Quasi sempre,Sì,"Quando sono andato a vivere da solo,Per la mia forma fisica",21,7,4,2,3,2,1,3,2,0,1,0,3,0,1,3,4,2,2
2019-11-19 03:40:08,2019-11-19 03:46:09,IP Address,176.200.70.169,100,360,True,2019-11-19 03:46:11,R_1dKYsJUqAM4tcPM,,,,,45.470703125,9.18890380859375,anonymous,IT,Sì,Maschio,26,Genitori/genitore,"Paese ",Italia,Nord,Laurea triennale,Lavoratore a tempo pieno,133,100,Tra le 23 e l'1,8-9 ore,74,No,,,,No,,,No,2,1,1,0,78,Sì,3,63,No,Più di 5 km,auto,No,,Spesso,Sì,No,No,,,No,,Genitori,58,No,,Tra 1 e 2 litri,A volte,89,No,Sì,A volte,Sì,"Per la mia forma fisica,Per lo sport",18,6,10,5,7,11,4,2,3,4,4,,3,4,4,,3,9,5
2019-11-19 03:37:44,2019-11-19 03:46:37,IP Address,80.16.38.121,100,532,True,2019-11-19 03:46:37,R_2vZapwiqN02yPth,,,,,45.6602020263671875,8.791595458984375,anonymous,IT,Sì,Maschio,55,Coinquilini,"Paese ",Italia,Nord,Maturità,Lavoratore a tempo pieno,115,73,Tra le 23 e l'1,6-7 ore,100,Sì,Prima dei 18 anni,Sigaretta,,No,,,No,2,7,2,,100,Sì,2,72,No,Meno di 1 km,auto,No,,Raramente,Sì,No,No,,,Sì,"Calorie, grassi, zuccheri,Prodotti chimici come conservanti e dolcificanti,Allergeni",,77,No,,Tra 1 e 2 litri,Raramente,93,No,No,,Sì,Per la mia forma fisica,48-39,9,5,11,2,2,6,12,,2,1,4,,3,1,2,1,1,0
2019-11-19 03:40:32,2019-11-19 03:46:46,IP Address,87.4.116.175,100,373,True,2019-11-19 03:46:47,R_1pukk7Nxb0APieH,,,,,45.8087005615234375,9.0872039794921875,anonymous,IT,Sì,Femmina,20,Genitori/genitore,"Paese ",Italia,Nord,Maturità,Studente,208,59,Tra le 23 e l'1,6-7 ore,84,Occasionalmente,,,,No,,,No,1,,,1,49,No,,,,Tra 1 e 5 km,"metro,piedi",Sì,Quasi mai,Raramente,Sì,No,No,,,No,,Genitori,100,Sì,Colazione,Tra 1 e 2 litri,Quasi mai,66,No,Sì,A volte,Sì,Per la mia forma fisica,17,14,7,,1,12,,4,0,0,3,0,2,0,2,2,7,0,2
2019-11-19 03:40:20,2019-11-19 03:47:24,IP Address,5.90.55.191,100,423,True,2019-11-19 03:47:25,R_1gO0KqhJKULm8EP,,,,,45.470703125,9.18890380859375,anonymous,IT,Sì,Femmina,21,Genitori/genitore,Citta,Italia,Nord,Maturità,"Studente,Lavoratore part time",105,58,Tra le 23 e l'1,6-7 ore,100,No,,,,No,,,No,,,,1,71,Sì,4,76,No,Più di 5 km,auto,Sì,A volte,Spesso,Sì,Semi-vegetariano (mangi il pesce),No,,,Sì,"Calorie, grassi, zuccheri",Genitori,77,Sì,,Tra 1 e 2 litri,Raramente,100,No,Sì,Spesso,Sì,"Quando ho deciso di cambiare regime alimentare (vegetariano, vegano, ecc...)",2,14,7,5,5,,10,,7,7,4,,7,7,3,,0,5,1
2019-11-19 03:41:52,2019-11-19 03:48:41,IP Address,151.38.35.188,100,409,True,2019-11-19 03:48:41,R_25f6x0FHCF4hcvn,,,,,43.1479034423828125,12.1096954345703125,anonymous,IT,Sì,Maschio,20,Genitori/genitore,Citta,Italia,Nord,Maturità,"Studente,Lavoratore part time",141,75,Dopo l'1,6-7 ore,50,Sì,Prima dei 18 anni,Sigaretta,,Sì,Leggere,Occasionalmente,No,7,1,1,2,62,Sì,3,55,Sì,Più di 5 km,metro,Sì,Raramente,A volte,No,No,No,,,A volte,,Genitori,56,Sì,Colazione,Tra 1 e 2 litri,Quasi mai,57,No,Sì,Spesso,Sì,Per lo sport,19,10,10,2,2,5,1,1,0,1,3,3,2,1,3,3,1,2,0
2019-11-19 03:46:02,2019-11-19 03:51:04,IP Address,5.90.35.56,100,302,True,2019-11-19 03:51:05,R_Aio4Ti5mywcpwPf,,,,,45.470703125,9.18890380859375,anonymous,IT,Sì,Maschio,20,Genitori/genitore,"Paese ",Italia,Nord,Maturità,Studente,141,70,Tra le 23 e l'1,7-8 ore,97,No,,,,No,,,No,1,1,0,1,75,Sì,3,40,No,Più di 5 km,metro,Sì,Raramente,Spesso,No,No,No,,,No,,Genitori,83,No,,Tra 1 e 2 litri,A volte,78,No,Sì,A volte,No,,,7,7,3,1,7,0,2,0,0,4,3,4,1,2,,0,1,0
2019-11-19 03:47:48,2019-11-19 03:52:13,IP Address,5.94.9.156,100,264,True,2019-11-19 03:52:13,R_2qC4UGggiWAJi5F,,,,,45.0724945068359375,7.6876983642578125,anonymous,IT,Sì,Femmina,25,Genitori/genitore,"Paese ",,,Laurea triennale,Studente,97,52,Tra le 23 e l'1,7-8 ore,100,No,,,,No,,,No,2,,,1,100,Sì,2,58,No,Più di 5 km,metro,Sì,Quasi sempre,A volte,No,No,No,,,No,,Genitori,71,No,,Meno di 1 litro,Raramente,100,No,Sì,Quasi sempre,No,,,7,5,2,3,4,1,2,1,0,2,,0,0,3,,0,1,0
2019-11-19 03:47:18,2019-11-19 03:52:15,IP Address,78.134.125.19,100,297,True,2019-11-19 03:52:15,R_qyzZeg6aid1Q5B7,,,,,44.2218017578125,12.0413970947265625,anonymous,IT,Sì,Maschio,21,Genitori/genitore,"Paese ",Italia,Nord,Maturità,Studente,115,88,Tra le 23 e l'1,6-7 ore,66,No,,,,No,,,No,2,,1,1,100,Sì,4,96,Sì,Più di 5 km,metro,Sì,Quasi mai,Quasi sempre,Sì,No,Sì,Abitualmente,Per uno sport,No,,Io,88,No,,Tra 1 e 2 litri,Spesso,79,No,Sì,Quasi mai,Sì,"Per la mia forma fisica,Per lo sport",20,8,11,11,11,14,4,11,7,1,3,3,6,1,3,3,1,2,1
2019-11-19 03:38:07,2019-11-19 03:53:28,IP Address,176.200.67.229,100,920,True,2019-11-19 03:53:28,R_0xqXDXbBfnGbRN7,,,,,45.470703125,9.18890380859375,anonymous,IT,Sì,Maschio,20,Genitori/genitore,"Metropoli  ",Italia,Nord,Maturità,Studente,115,62,Tra le 23 e l'1,7-8 ore,89,No,,,,No,,,No,0,,,1,89,Sì,2,79,No,Meno di 1 km,piedi,Sì,Quasi mai,Spesso,No,No,No,,,No,,Genitori,63,No,,Tra 1 e 2 litri,A volte,89,No,Sì,Raramente,Sì,Per la mia forma fisica,18,4,11,6,4,8,2,2,3,1,4,2,5,2,3,1,3,7,1
2019-11-19 03:48:45,2019-11-19 03:54:21,IP Address,62.18.248.187,100,335,True,2019-11-19 03:54:26,R_3NE9oAwfAv9Klzw,,,,,43.75,11.1833038330078125,anonymous,IT,Sì,Femmina,38,Con un partner,Citta,Italia,Nord,Laurea magistrale,Lavoratore part time,196,57,Prima delle 23,7-8 ore,75,No,,,,No,,,Sì,,,,,41,No,,,,Più di 5 km,metro,Sì,Quasi mai,A volte,No,No,Sì,Occasionalmente,Necessità mediche,No,,Io,,No,,Meno di 1 litro,Quasi mai,63,Sì,Sì,A volte,Sì,Quando sono andato a vivere da solo,30,14,3,10,3,11,3,1,1,0,2,,0,0,0,,0,0,0
2019-11-19 03:49:48,2019-11-19 03:54:44,IP Address,91.253.224.123,100,296,True,2019-11-19 03:54:44,R_2rj8atJO8t8rvn4,,,,,43.1479034423828125,12.1096954345703125,anonymous,IT,Sì,Femmina,21,Genitori/genitore,"Paese ",Italia,Nord,Maturità,Studente,113,63,Tra le 23 e l'1,7-8 ore,100,No,,,,No,,,No,3,1,0,1,52,No,,,,Più di 5 km,"auto,metro,piedi",Sì,Raramente,Raramente,Sì,No,,,,Sì,Prodotti chimici come conservanti e dolcificanti,Genitori,79,No,,Tra 1 e 2 litri,Raramente,70,Sì,Sì,A volte,No,,,14,14,5,10,12,8,5,0,0,2,0,0,0,0,0,1,4,0
2019-11-19 03:49:48,2019-11-19 03:55:14,IP Address,151.18.23.238,100,326,True,2019-11-19 03:55:15,R_334gGst69HpGD4A,,,,,45.470703125,9.18890380859375,anonymous,IT,Sì,Femmina,21,Genitori/genitore,Citta,Italia,Nord,Maturità,Lavoratore part time,101,57,Tra le 23 e l'1,8-9 ore,100,Sì,Prima dei 18 anni,"Tabacco da rollare,Altro:",,Sì,Leggere,Abitualmente,Sì,,,,,21,No,,,,Tra 1 e 5 km,auto,No,,Quasi mai,No,No,No,,,A volte,,Genitori,61,Sì,Cena,Meno di 1 litro,A volte,71,No,No,,No,,,7,5,2,,,0,0,3,0,6,3,3,0,3,3,6,0,7
2019-11-19 03:51:12,2019-11-19 03:55:52,IP Address,151.64.172.156,100,279,True,2019-11-19 03:55:52,R_3rIFYlqNZj2fXq3,,,,,45.6486053466796875,9.3072967529296875,anonymous,IT,Sì,Femmina,20,Genitori/genitore,"Paese ",Italia,Nord,Maturità,Studente,93,50,Tra le 23 e l'1,6-7 ore,100,No,,,,No,,,Sì,,,,,100,Sì,4,75,Sì,Più di 5 km,metro,Sì,Raramente,A volte,Sì,Semi-vegetariano (mangi il pesce),Sì,Abitualmente,Necessità mediche,Sì,"Calorie, grassi, zuccheri,Prodotti chimici come conservanti e dolcificanti",Genitori,100,Sì,Colazione,Tra 1 e 2 litri,Quasi mai,100,Sì,Sì,Quasi sempre,Sì,"Quando ho deciso di cambiare regime alimentare (vegetariano, vegano, ecc...),Per la mia forma fisica",15,12,3,0,4,0,0,1,5,0,0,0,0,0,0,0,0,0,0
2019-11-19 03:50:23,2019-11-19 03:56:03,IP Address,37.161.127.203,100,340,True,2019-11-19 03:56:03,R_7Vcuuj274F5VNQt,,,,,43.1479034423828125,12.1096954345703125,anonymous,IT,Sì,Femmina,22,Genitori/genitore,"Paese ",Italia,Nord,Maturità,Studente,109,60,Prima delle 23,6-7 ore,100,No,,,,No,,,Sì,,,,,,No,,,,Meno di 1 km,"auto,metro",No,,A volte,No,Vegetariano,No,,,Sì,"Calorie, grassi, zuccheri",Io,,No,,Più di 2 litri,Quasi mai,100,Sì,Sì,Quasi sempre,Sì,"Quando ho deciso di cambiare regime alimentare (vegetariano, vegano, ecc...)",21,14,10,4,,,,2,5,3,1,0,5,1,1,0,0,0,1
2019-11-19 03:46:56,2019-11-19 03:56:43,IP Address,80.104.76.18,100,587,True,2019-11-19 03:56:43,R_3hA9vZ7TbWpGp5v,,,,,45.470703125,9.18890380859375,anonymous,IT,Sì,Maschio,23,Genitori/genitore,"Paese ",Italia,Nord,Maturità,Studente,99,59,Tra le 23 e l'1,6-7 ore,37,No,,,,No,,,No,,,,3,100,Sì,5,80,No,Più di 5 km,"metro,piedi",Sì,Quasi mai,Quasi mai,No,No,No,,,No,,Genitori,61,Sì,Colazione,Più di 2 litri,Quasi Sempre,69,No,Sì,Raramente,No,,,,7,,12,7,1,13,0,0,1,1,0,0,4,7,1,0,4
2019-11-19 03:49:50,2019-11-19 03:56:52,IP Address,93.40.4.11,100,421,True,2019-11-19 03:56:52,R_7OnNiIW7JjjXnCp,,,,,45.558502197265625,9.2176971435546875,anonymous,IT,Sì,Femmina,28,Coinquilini,"Paese ",Italia,Nord,Laurea triennale,Lavoratore part time,190,49,Dopo l'1,6-7 ore,79,No,,,,No,,,No,3,,,,78,No,,,,Meno di 1 km,auto,Sì,Raramente,Raramente,No,No,No,,,No,,Io,,No,,Meno di 1 litro,Quasi mai,65,No,Sì,Quasi sempre,Sì,Per la mia forma fisica,20,14,5,8,8,4,6,3,1,1,1,,5,2,0,,6,2,0
2019-11-19 03:50:17,2019-11-19 03:57:10,IP Address,151.66.150.244,100,412,True,2019-11-19 03:57:10,R_3G8LpmEpKQurgL0,,,,,45.666595458984375,9.3074951171875,anonymous,IT,Sì,Femmina,21,Genitori/genitore,"Paese ",Italia,Nord,Maturità,Studente,204,55,Tra le 23 e l'1,6-7 ore,100,No,,,,No,,,Sì,,,,,100,Sì,7,74,Sì,Più di 5 km,metro,Sì,Quasi mai,Spesso,No,No,Sì,Occasionalmente,Per uno sport,A volte,,Genitori,,No,,Tra 1 e 2 litri,Quasi mai,100,Sì,Sì,Spesso,Sì,"Per la mia forma fisica,Per lo sport",17,14,7,4,1,3,3,2,4,1,0,,5,2,2,,0,2,4
2019-11-19 03:50:56,2019-11-19 03:57:17,IP Address,130.251.38.127,100,381,True,2019-11-19 03:57:27,R_3L59604aMimbbjg,,,,,37.951904296875,12.7010955810546875,anonymous,IT,Sì,Femmina,19,Genitori/genitore,"Paese ",Italia,Nord,Maturità,Studente,206,56,Prima delle 23,7-8 ore,77,Occasionalmente,,,,No,,,No,,1,0,1,85,Sì,3,68,No,Più di 5 km,metro,Sì,Quasi mai,Quasi mai,Sì,No,No,,,A volte,,Genitori,100,No,,Tra 1 e 2 litri,A volte,100,No,Sì,A volte,Sì,Per lo sport,13,10,8,0,4,5,5,1,5,0,1,0,5,0,1,0,1,0,3
2019-11-19 03:49:57,2019-11-19 03:57:26,IP Address,176.200.82.68,100,449,True,2019-11-19 03:57:27,R_2OPYpr26D8HrlJv,,,,,45.470703125,9.18890380859375,anonymous,IT,Sì,Femmina,21,Genitori/genitore,"Paese ",Italia,Nord,Maturità,Lavoratore part time,206,60,Tra le 23 e l'1,4-6 ore,100,No,,,,No,,,No,3,2,,1,68,Sì,1,26,No,Più di 5 km,metro,No,,Quasi mai,No,No,No,,,A volte,,Genitori,80,No,,Tra 1 e 2 litri,Raramente,100,Sì,Sì,Raramente,Sì,Per la mia forma fisica,16,14,7,5,2,8,4,1,7,0,2,0,7,1,3,0,3,3,0
2019-11-19 03:52:22,2019-11-19 03:57:38,IP Address,37.160.124.200,100,315,True,2019-11-19 03:57:38,R_2ykJO8NKRTnXcBJ,,,,,43.1479034423828125,12.1096954345703125,anonymous,IT,Sì,Femmina,21,Genitori/genitore,"Paese ",Italia,Nord,Maturità,Lavoratore part time,109,60,Tra le 23 e l'1,6-7 ore,78,No,,,,No,,,No,3,1,0,1,39,No,,,,Più di 5 km,"auto,metro",Sì,A volte,Spesso,Sì,No,No,,,A volte,,Genitori,31,No,,Tra 1 e 2 litri,Raramente,64,No,Sì,A volte,Sì,Quando ho finito le superiori,19,8,10,0,7,5,3,1,0,0,0,0,0,1,3,2,2,5,4
2019-11-19 03:51:06,2019-11-19 03:58:40,IP Address,5.90.54.66,100,453,True,2019-11-19 03:58:40,R_3MGNvqwtKLjWwrJ,,,,,45.470703125,9.18890380859375,anonymous,IT,Sì,Femmina,22,Coinquilini,"Metropoli  ",Italia,Nord,Maturità,Studente,202,65,Tra le 23 e l'1,7-8 ore,81,No,,,,No,,,No,2,2,1,1,65,Sì,3,49,Sì,Tra 1 e 5 km,"metro,piedi",Sì,Quasi mai,Spesso,No,No,No,,,A volte,,Io,40,Sì,Colazione,Tra 1 e 2 litri,Raramente,76,Sì,Sì,Quasi sempre,Sì,Quando sono andato a vivere da solo,19,7,7,4,2,5,1,1,1,0,0,0,3,0,0,0,2,1,4
2019-11-19 03:53:33,2019-11-19 03:58:58,IP Address,2.230.153.31,100,324,True,2019-11-19 03:58:58,R_1GIX0BCzTAKcW1v,,,,,45.5529937744140625,9.299102783203125,anonymous,IT,Sì,Maschio,28,Genitori/genitore,Citta,Italia,Nord,Maturità,Lavoratore a tempo pieno,129,74,Tra le 23 e l'1,7-8 ore,100,No,,,,No,,,Sì,,,,,13,No,,,,Più di 5 km,auto,No,,Quasi mai,No,No,No,,,No,,Genitori,69,No,,Tra 1 e 2 litri,A volte,84,No,Sì,Raramente,Sì,Per necessità mediche,22,1,10,2,7,2,1,0,2,2,2,0,0,1,3,1,1,10,1
2019-11-19 03:52:32,2019-11-19 03:59:44,IP Address,149.132.61.9,100,431,True,2019-11-19 03:59:45,R_2TsH1ZDpmUi2DMF,,,,,45.470703125,9.18890380859375,anonymous,IT,Sì,Maschio,24,Genitori/genitore,"Paese ",,,Maturità,Studente,105,60,Dopo l'1,6-7 ore,100,No,,,,No,,,No,2,1,1,1,88,No,,,,Più di 5 km,"auto,metro",No,,A volte,No,No,No,,,No,,Genitori,65,No,,Più di 2 litri,A volte,100,No,Sì,A volte,No,,,14,14,3,3,5,5,1,0,0,0,0,1,0,1,1,0,5,5
2019-11-19 03:54:43,2019-11-19 03:59:50,IP Address,95.232.76.212,100,306,True,2019-11-19 03:59:50,R_1JWpHhMmsMwkbKU,,,,,45.4925994873046875,10.218505859375,anonymous,IT,Sì,Maschio,26,Genitori/genitore,"Paese ",Italia,Nord,Laurea triennale,Studente,99,69,Tra le 23 e l'1,6-7 ore,95,Occasionalmente,,,,No,,,No,7,4,4,4,27,No,,,,Meno di 1 km,metro,No,,A volte,Sì,No,No,,,A volte,,Genitori,86,Sì,Pranzo,Meno di 1 litro,A volte,80,No,No,,Sì,"Quando ho deciso di cambiare regime alimentare (vegetariano, vegano, ecc...)",20,7,10,3,7,4,4,6,0,0,4,,0,3,7,,3,4,1
2019-11-19 03:55:58,2019-11-19 04:00:19,IP Address,212.31.246.179,100,260,True,2019-11-19 04:00:19,R_1OGE0ucfgx93EGr,,,,,45.470703125,9.18890380859375,anonymous,IT,Sì,Maschio,20,Coinquilini,"Metropoli  ",Italia,Centro,Maturità,Studente,133,90,Tra le 23 e l'1,6-7 ore,80,No,,,,No,,,No,1,,,,83,Sì,1,0,Sì,Tra 1 e 5 km,"metro,bici,piedi",Sì,Spesso,Raramente,Sì,No,No,,,Sì,"Calorie, grassi, zuccheri",Io,,No,,Tra 1 e 2 litri,Raramente,69,Sì,Sì,Quasi sempre,Sì,"Quando sono andato a vivere da solo,Per la mia forma fisica,Per lo sport",18,10,10,7,5,2,2,2,0,0,2,5,0,0,1,4,2,7,4
2019-11-19 03:53:17,2019-11-19 04:00:22,IP Address,151.16.79.244,100,424,True,2019-11-19 04:00:22,R_UavGnr0h0mB1Set,,,,,44.402801513671875,8.944793701171875,anonymous,EN-GB,Sì,Maschio,21,Genitori/genitore,Citta,Regno Unito,,Maturità,Lavoratore part time,133,80,Tra le 23 e l'1,7-8 ore,88,No,,,,No,,,No,3,1,,5,100,Sì,3,41,No,Più di 5 km,auto,No,,Raramente,No,No,No,,,Sì,"Calorie, grassi, zuccheri",Genitori,5,No,,Tra 1 e 2 litri,Raramente,100,No,Sì,Spesso,Sì,Per lo sport,20,14,10,4,7,11,1,5,7,1,1,,7,1,1,4,5,5,2
2019-11-19 03:54:43,2019-11-19 04:01:55,IP Address,5.90.36.125,100,432,True,2019-11-19 04:01:57,R_1iaqYa7dXwufYvN,,,,,45.470703125,9.18890380859375,anonymous,IT,Sì,Maschio,21,Genitori/genitore,"Metropoli  ",Francia,,Maturità,Studente,131,92,Tra le 23 e l'1,4-6 ore,67,Occasionalmente,,,,No,,,No,3,1,1,2,100,Sì,5,100,No,Tra 1 e 5 km,auto,Sì,Raramente,Quasi sempre,Sì,No,No,,,A volte,,Genitori,100,No,,Tra 1 e 2 litri,A volte,100,No,Sì,A volte,Sì,Per lo sport,17,6,10,6,2,8,2,1,7,,,,5,,,,2,10,5
2019-11-19 03:57:24,2019-11-19 04:01:59,IP Address,159.149.8.197,100,274,True,2019-11-19 04:02:01,R_2qr4Xvnrm2eQUq7,,,,,45.470703125,9.18890380859375,anonymous,IT,Sì,Maschio,20,Genitori/genitore,"Paese ",Italia,Nord,Maturità,Lavoratore part time,117,75,Tra le 23 e l'1,4-6 ore,100,Sì,Prima dei 18 anni,Tabacco da rollare,,No,,,No,1,3,5,1,100,Sì,3,77,No,Più di 5 km,"auto,metro",Sì,A volte,Spesso,Sì,No,Sì,Occasionalmente,Scelte personali,No,,Genitori,70,No,,Tra 1 e 2 litri,A volte,100,No,Sì,A volte,,,,5,10,6,0,14,4,6,,,,,0,2,6,6,15,10,6
2019-11-19 03:51:48,2019-11-19 04:02:15,IP Address,37.160.47.86,100,627,True,2019-11-19 04:02:15,R_1msfFmiqDexmD8K,,,,,43.1479034423828125,12.1096954345703125,anonymous,IT,Sì,Maschio,19,Genitori/genitore,"Paese ",Italia,Nord,Licenza media,"Studente,Lavoratore part time",141,73,Dopo l'1,6-7 ore,100,Sì,Prima dei 18 anni,"Sigaretta,Tabacco da rollare,Altro:",Eh guarda,Sì,Leggere,Abitualmente,Sì,,,,,0,No,,,,Più di 5 km,auto,No,,A volte,No,No,No,,,No,,Genitori,47,Sì,"Colazione,Pranzo,Cena",Più di 2 litri,Spesso,100,Sì,Sì,A volte,Sì,,Da quando ho iniziato a lavorare a McDonald's a pranzo e andare a scuola a cena,5,9,4,5,11,3,2,0,0,0,0,2,3,5,5,27,0,14
2019-11-19 03:56:07,2019-11-19 04:02:15,IP Address,91.253.67.81,100,367,True,2019-11-19 04:02:16,R_31yKO8i0z8Zc7JO,,,,,43.1479034423828125,12.1096954345703125,anonymous,IT,Sì,Femmina,,Genitori/genitore,"Paese ",Italia,Nord,Maturità,Studente,200,68,Prima delle 23,6-7 ore,100,No,,,,No,,,No,1,2,,,100,Sì,3,82,Sì,Più di 5 km,metro,Sì,Quasi mai,A volte,No,No,No,,,A volte,,Genitori,76,No,,Più di 2 litri,Quasi mai,100,Sì,Sì,Spesso,Sì,Per la mia forma fisica,18,14,4,4,2,3,1,1,7,4,0,2,7,0,0,0,0,4,4
2019-11-19 03:57:01,2019-11-19 04:02:18,IP Address,131.175.147.3,100,317,True,2019-11-19 04:02:19,R_WqHGIG1JC975ELT,,,,,45.470703125,9.18890380859375,anonymous,IT,Sì,Maschio,19,Coinquilini,"Metropoli  ",Italia,Sud,Maturità,Studente,133,80,Tra le 23 e l'1,6-7 ore,74,No,,,,No,,,No,2,,,1,64,No,,,,Tra 1 e 5 km,"metro,piedi",No,,Spesso,Sì,No,No,,,Sì,"Calorie, grassi, zuccheri",Io,61,No,,Tra 1 e 2 litri,Quasi mai,74,No,Sì,Spesso,Sì,"Quando sono andato a vivere da solo,Per la mia forma fisica",18,9,10,4,0,10,2,,2,0,2,0,2,0,0,2,2,2,5
2019-11-19 03:57:41,2019-11-19 04:02:58,IP Address,5.90.52.66,100,316,True,2019-11-19 04:02:59,R_6Q1eVxQIh1iZGCJ,,,,,45.470703125,9.18890380859375,anonymous,IT,Sì,Maschio,20,Genitori/genitore,"Metropoli  ",Italia,Nord,Maturità,Studente,210,60,Tra le 23 e l'1,7-8 ore,100,No,,,,No,,,No,1,0,,1,100,Sì,5,82,Sì,Tra 1 e 5 km,metro,Sì,Raramente,Spesso,No,No,No,,,A volte,,Genitori,,No,,Più di 2 litri,Quasi mai,91,No,Sì,Raramente,No,,,4,12,1,3,6,1,3,0,1,4,,2,1,1,3,1,1,0
2019-11-19 03:57:43,2019-11-19 04:03:09,IP Address,149.132.61.89,100,325,True,2019-11-19 04:03:09,R_1NyyfNwbYZekdV0,,,,,45.470703125,9.18890380859375,anonymous,IT,Sì,Femmina,21,Coinquilini,"Metropoli  ",Italia,Nord,Maturità,Studente,196,49,Tra le 23 e l'1,6-7 ore,100,Occasionalmente,,,,No,,,No,0,0,,1,95,No,,,,Tra 1 e 5 km,"metro,piedi",No,,Raramente,No,No,No,,,No,,Io,24,Sì,Colazione,Meno di 1 litro,A volte,95,No,Sì,Quasi sempre,Sì,Quando sono andato a vivere da solo,19,2,14,,1,3,1,2,0,0,6,,1,1,2,6,0,2,4
2019-11-19 03:55:58,2019-11-19 04:03:09,IP Address,151.48.148.206,100,431,True,2019-11-19 04:03:10,R_2Xjm0klsWj0BAUr,,,,,45.5968017578125,8.91900634765625,anonymous,IT,Sì,Femmina,19,Genitori/genitore,"Paese ",Italia,Nord,Maturità,Studente,97,62,Tra le 23 e l'1,4-6 ore,63,No,,,,No,,,No,,,,1,18,No,,,,Più di 5 km,"auto,metro,piedi",No,,A volte,No,No,Sì,Abitualmente,Scelte personali,A volte,,Genitori,,No,,Tra 1 e 2 litri,Raramente,100,No,Sì,A volte,Sì,Quando ho finito le superiori,19,14,9,1,8,14,1,1,0,4,1,,,,2,,3,8,8
2019-11-19 03:54:02,2019-11-19 04:03:43,IP Address,5.90.59.79,100,580,True,2019-11-19 04:03:43,R_2X7e7lFrvDhP5yj,,,,,45.470703125,9.18890380859375,anonymous,IT,Sì,Maschio,21,Genitori/genitore,"Paese ",Italia,Nord,Maturità,Studente,103,70,Tra le 23 e l'1,6-7 ore,100,No,,,,No,,,No,,1,1,1,96,Sì,3,85,No,Più di 5 km,metro,Sì,A volte,A volte,Sì,No,No,,,No,,Genitori,,No,,Tra 1 e 2 litri,Spesso,76,No,Sì,Quasi sempre,No,,,3,6,,3,6,4,2,0,1,5,,3,3,6,,5,11,5
